fountain_id,park_id,park_cpd_id,park_name,location,location_description,type,is_bottle_filler,status,remediation_plan,remediated,latest_result_ppb,tested_2025,ever_elevated,max_lead_ever_ppb,lat,lng
0218-04-01,114,218,Douglass,Douglass #4 - High,"14th Street playground, 172' west of California, 162' south of walking path",outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0218-04-02,114,218,Douglass,Douglass #4 - Low,"14th Street playground, 172' west of California, 162' south of walking path",outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0218-06-01,114,218,Douglass,Douglass #6,"West of lilly pond, 180' south of Ogden, east of Pergola",outdoor,0,ON,Remain,1,2.0,1,0,2.6,,
0218-08-01,114,218,Douglass,Douglass #8,"104' west of California, 16' north of 18th Street",outdoor,0,ON,Remain,1,,0,0,,,
0218-09-01,114,218,Douglass,Douglass #9 - High,"36' east of Sacremento, east of turf football field",outdoor,0,ON,Remain,1,2.0,1,0,5.0,,
0218-09-02,114,218,Douglass,Douglass #9 - Low,"36' east of Sacremento, east of turf football field",outdoor,0,ON,Remain,0,2.0,1,0,7.2,,
0218-09-BF,114,218,Douglass,Douglass #9 - BF,"36' east of Sacremento, east of turf football field",outdoor,1,ON,Remain,0,2.0,1,0,8.1,,
0218-10-01,114,218,Douglass,Douglass #10 - High,South of football field comfort station,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,3.7,,
0218-10-02,114,218,Douglass,Douglass #10 - Middle,South of football field comfort station,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,4.2,,
0218-10-03,114,218,Douglass,Douglass #10 - Low,South of football field comfort station,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,3.4,,
0218-11-01,114,218,Douglass,Main Lobby - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0218-11-BF,114,218,Douglass,Main Lobby - BF,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-01-01,115,219,Humboldt,Humboldt #1,"On path at North & California, north of the inner drive",outdoor,0,ON,Remain,1,,0,0,,,
0219-03-01,115,219,Humboldt,Humboldt #3,On path at the inner drive across from the armory,outdoor,0,ON,Remain,1,,0,0,,,
0219-04-01,115,219,Humboldt,Humboldt #4,By concession at Marin and Sacramento - will be removed Summer 2016,outdoor,0,ON,Remain,1,,0,0,,,
0219-05-01,115,219,Humboldt,Humboldt #5,In playground (north),outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0219-06-01,115,219,Humboldt,Humboldt #6 - High,In front of fieldhouse parking lot,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0219-06-02,115,219,Humboldt,Humboldt #6 - Low,In front of fieldhouse parking lot,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-06-BF,115,219,Humboldt,Humboldt #6 - BF,In front of fieldhouse parking lot,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0219-07-01,115,219,Humboldt,Humboldt #7,On path by casting pier,outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0219-08-01,115,219,Humboldt,Humboldt #8 - High,In front of comfort station at Little Cubs Field,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-08-02,115,219,Humboldt,Humboldt #8 - Low,In front of comfort station at Little Cubs Field,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-09-01,115,219,Humboldt,Humboldt #9,West side of boathouse,outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.8,,
0219-10-01,115,219,Humboldt,Humboldt #10,On California side of tennis courts,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-11-01,115,219,Humboldt,Humboldt #11 - High,In east playground,outdoor,0,ON,Remain,0,,0,0,2.0,,
0219-11-02,115,219,Humboldt,Humboldt #11 - Middle,In east playground,outdoor,0,ON,Remain,0,,0,0,2.0,,
0219-11-03,115,219,Humboldt,Humboldt #11 - Low,In east playground,outdoor,0,ON,Remain,0,,0,0,2.0,,
0219-13-01,115,219,Humboldt,Humboldt #13 - High,East of Inner Drive in between Little Cubs Field and mini soccer field,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-13-02,115,219,Humboldt,Humboldt #13 - Low,East of Inner Drive in between Little Cubs Field and mini soccer field,outdoor,0,ON,Remain,0,,0,0,2.0,,
0219-13-03,115,219,Humboldt,Humboldt #13 - Middle,East of Inner Drive in between Little Cubs Field and mini soccer field,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-14-01,115,219,Humboldt,Humboldt #14 - High,On path between Inner Drive and softball diamonds,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0219-14-02,115,219,Humboldt,Humboldt #14 - Low,On path between Inner Drive and softball diamonds,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-15-01,115,219,Humboldt,Humboldt #15,Formal garden Northwest,outdoor,0,OFF,Fix/Replace LSL,0,,0,0,2.0,,
0219-16-01,115,219,Humboldt,Humboldt #16,Formal garden southwest,outdoor,0,ON,Remain,0,,0,0,2.0,,
0219-17-01,115,219,Humboldt,Humboldt #17 - High,Inner Drive near California and Crystal,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0219-17-02,115,219,Humboldt,Humboldt #17 - Middle,Inner Drive near California and Crystal,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-17-03,115,219,Humboldt,Humboldt #17 - Low,Inner Drive near California and Crystal,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-18-01,115,219,Humboldt,Humboldt #18 - High,In playground near Division and Kedzie,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-18-02,115,219,Humboldt,Humboldt #18 - Middle,In playground near Division and Kedzie,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-18-03,115,219,Humboldt,Humboldt #18 - Low,In playground near Division and Kedzie,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-20-01,115,219,Humboldt,Humboldt #20,On Inner Drive west of Diamond 14,outdoor,0,ON,Remain,1,,0,0,,,
0219-21-01,115,219,Humboldt,Humboldt #21 - High,On Humboldt east of turf field,outdoor,0,ON,Remain,1,2.0,1,0,3.9,,
0219-21-02,115,219,Humboldt,Humboldt #21 - Low,On Humboldt east of turf field,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0219-21-BF,115,219,Humboldt,Humboldt #21 - Bottle Filler,On Humboldt east of turf field,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0219-22-01,115,219,Humboldt,Humboldt #22,On pool deck,outdoor,0,CONT,Fix/Replace LSL,0,,0,0,2.0,,
0219-25-01,115,219,Humboldt,Main Floor - East Side,,indoor,0,ON,Remain,0,3.7,1,0,3.7,,
0219-26-01,115,219,Humboldt,Main Floor - West Side,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0219-29-01,115,219,Humboldt,Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0225-01-01,116,225,West Pullman,West Pullman #1,IN FRONT OF FIELDHOUSE,outdoor,0,CONT,Fix/Replace LSL,0,,0,0,3.8,,
0225-04-01,116,225,West Pullman,West Pullman #4 - High,"SOUTH SIDE OF PARK, ON PATH",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0225-04-02,116,225,West Pullman,West Pullman #4 - Middle,"SOUTH SIDE OF PARK, ON PATH",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0225-04-03,116,225,West Pullman,West Pullman #4 - Low,"SOUTH SIDE OF PARK, ON PATH",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0225-05-01,116,225,West Pullman,"Pool Deck Area, Indoor",,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.8,,
0225-06-01,116,225,West Pullman,Main Lobby - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0225-06-BF,116,225,West Pullman,Main Lobby - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0225-07-01,116,225,West Pullman,Main Level Near Gym - Left,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0225-07-02,116,225,West Pullman,Main Level near Gym - Right,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0225-08-01,116,225,West Pullman,Lower Level Club Room,,indoor,0,ON,Fix/Replace LSL,0,,0,0,3.5,,
0225-09-01,116,225,West Pullman,Art Room - Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0227-01-01,117,227,Senn,Senn #1 - High,"AT WALKWAY BETWEEN SENN SOUTH AND SENN NORTH, ON THORNDALE",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0227-01-02,117,227,Senn,Senn #1 - Low,"AT WALKWAY BETWEEN SENN SOUTH AND SENN NORTH, ON THORNDALE",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0227-03-01,117,227,Senn,Senn #3 - High,SOUTH CORNER OF TENNIS COURT,outdoor,0,OFF,Fix/Replace LSL,0,,0,1,36.4,,
0227-03-02,117,227,Senn,Senn #3 - Low,SOUTH CORNER OF TENNIS COURT,outdoor,0,OFF,Fix/Replace LSL,0,,0,1,34.4,,
0227-05-01,117,227,Senn,Senn #5 - High,PLAYGROUND,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0227-05-02,117,227,Senn,Senn #5 - Low,PLAYGROUND,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0228-02-01,118,228,Horner,Horner #2 - High,South of tennis courts,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0228-02-02,118,228,Horner,Horner #2 - Low,South of tennis courts,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0228-03-01,118,228,Horner,Horner #3 - High,South of basketball court,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0228-03-02,118,228,Horner,Horner #3 - Low,South of basketball court,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0228-04-01,118,228,Horner,Horner #4 - High,South of playlot,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0228-04-02,118,228,Horner,Horner #4 - Middle,South of playlot,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0228-04-03,118,228,Horner,Horner #4 - Low,South of playlot,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0228-05-01,118,228,Horner,Horner #5 - High,"East of Cullom tennis courts, on path",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0228-05-02,118,228,Horner,Horner #5 - Low,"East of Cullom tennis courts, on path",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0228-05-BF,118,228,Horner,Horner #5 - Bottle Filler,"East of Cullom tennis courts, on path",outdoor,1,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0228-06-01,118,228,Horner,Horner #6 - High,"East of junior diamond #3, on path",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0228-06-02,118,228,Horner,Horner #6 - Low,"East of junior diamond #3, on path",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0228-06-BF,118,228,Horner,Horner #6 - Bottle Filler,"East of junior diamond #3, on path",outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0228-08-01,118,228,Horner,Horner #8 - High,Southeast of junior diamond #6,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0228-08-02,118,228,Horner,Horner #8 - Low,Southeast of junior diamond #6,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0228-09-01,118,228,Horner,Horner #9 - High,"West side of park, at Belle Plaine, on path",outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0228-09-02,118,228,Horner,Horner #9 - Low,"West side of park, at Belle Plaine, on path",outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0228-11-01,118,228,Horner,Horner #11 - High,Corner of Irving and California,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0228-11-02,118,228,Horner,Horner #11 - Low,Corner of Irving and California,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0228-11-BF,118,228,Horner,Horner #11 - Bottle Filler,Corner of Irving and California,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0228-12-01,118,228,Horner,Lobby Outside Gym - High,,indoor,0,ON,Remain,1,2.0,1,0,3.8,,
0228-12-BF,118,228,Horner,Lobby Outside Gym - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,4.4,,
0228-13-01,118,228,Horner,Inside Main Gym,,indoor,0,OFF,Fix/Replace LSL,0,,0,0,6.6,,
0228-14-01,118,228,Horner,Inside Small Gym,,indoor,0,OFF,Fix/Replace LSL,0,,0,0,2.7,,
0228-15-01,118,228,Horner,2nd Floor Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0228-17-01,118,228,Horner,2nd Floor Hallway - High,,indoor,0,ON,Fix/Replace LSL,0,2.8,1,0,2.8,,
0228-17-02,118,228,Horner,2nd Floor Hallway - Low,,indoor,0,ON,Fix/Replace LSL,0,2.3,1,0,2.5,,
0228-18-01,118,228,Horner,Basement - High,,indoor,0,ON,Fix/Replace LSL,0,2.2,1,0,3.6,,
0228-18-02,118,228,Horner,Basement - Low,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,6.0,,
0228-19-01,118,228,Horner,Basement Kitchen - Right Side,,indoor,0,ON,Fix/Replace LSL,0,4.5,1,0,4.5,,
0228-19-02,118,228,Horner,Basement Kitchen - Left Side,,indoor,0,ON,Fix/Replace LSL,0,,0,0,6.0,,
0229-01-01,119,229,Hiawatha,Hiawatha #1,Near tennis court,outdoor,0,CONT,Fix/Replace LSL,0,5.0,1,0,7.5,,
0229-03-01,119,229,Hiawatha,Hiawatha #3 - High,Playground,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0229-03-02,119,229,Hiawatha,Hiawatha #3 - Middle,Playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0229-03-03,119,229,Hiawatha,Hiawatha #3 - Low,Playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0229-05-01,119,229,Hiawatha,Main Lobby - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0229-05-02,119,229,Hiawatha,Main Lobby - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0229-06-01,119,229,Hiawatha,Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0230-01-01,120,230,Piotrowski,Piotrowski #1 - High,Southwest corner of parking lot,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0230-01-02,120,230,Piotrowski,Piotrowski #1 - Low,Southwest corner of parking lot,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0230-02-01,120,230,Piotrowski,Piotrowski #2 - High,Southeast corner of playground,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0230-02-02,120,230,Piotrowski,Piotrowski #2 - Middle,Southeast corner of playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0230-02-03,120,230,Piotrowski,Piotrowski #2 - Low,Southeast corner of playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0230-03-01,120,230,Piotrowski,Piotrowski #3 - High,Diamond #4,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0230-03-02,120,230,Piotrowski,Piotrowski #3 - Low,Diamond #4,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0230-03-03,120,230,Piotrowski,Piotrowski #3 - Middle,Diamond #4,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0230-04-01,120,230,Piotrowski,Piotrowski #4 - High,Diamond #1,outdoor,0,CONT,Remain,1,2.0,1,0,2.0,,
0230-04-02,120,230,Piotrowski,Piotrowski #4 - Low,Diamond #1,outdoor,0,CONT,Remain,0,2.0,1,0,2.0,,
0230-04-BF,120,230,Piotrowski,Piotrowski #4 - BF,Diamond #1,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0230-07-01,120,230,Piotrowski,Main Lobby - High,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,3.4,,
0230-07-02,120,230,Piotrowski,Main Lobby - Low,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,9.5,,
0230-08-01,120,230,Piotrowski,Lower Level Fitness - High,,indoor,0,OFF,Fix/Replace LSL,0,14.7,1,0,14.7,,
0230-08-02,120,230,Piotrowski,Lower Level Fitness - Low,,indoor,0,OFF,Fix/Replace LSL,0,4.2,1,0,4.2,,
0230-10-01,120,230,Piotrowski,Men's Locker Room,,indoor,0,ON,Fix/Replace LSL,0,3.4,1,0,4.2,,
0230-11-01,120,230,Piotrowski,Women's Locker Room,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,4.5,,
0230-15-01,120,230,Piotrowski,Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0231-01-01,121,231,Rosenblum,Rosenblum #1 - High,"EAST OF SPRAYPOOL, NW CORNER",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0231-01-02,121,231,Rosenblum,Rosenblum #1 - Middle,"EAST OF SPRAYPOOL, NW CORNER",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0231-01-03,121,231,Rosenblum,Rosenblum #1 - Low,"EAST OF SPRAYPOOL, NW CORNER",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0231-02-01,121,231,Rosenblum,Rosenblum #2 - High,CENTER OF RUNNING TRACK ON 75TH,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0231-02-02,121,231,Rosenblum,Rosenblum #2 - Low,CENTER OF RUNNING TRACK ON 75TH,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0231-03-01,121,231,Rosenblum,Rosenblum #3 - High,CENTER OF RUNNING TRACK ON 76TH,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0231-03-02,121,231,Rosenblum,Rosenblum #3 - Low,CENTER OF RUNNING TRACK ON 76TH,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0233-02-01,122,233,Vittum,Vittum #2 - High,Between spray pool and basketball court,outdoor,0,ON,Remain,1,2.0,1,0,2.9,,
0233-02-02,122,233,Vittum,Vittum #2 - Low,Between spray pool and basketball court,outdoor,0,ON,Remain,0,2.0,1,0,3.0,,
0233-02-BF,122,233,Vittum,Vittum #2 - Bottle Filler,Between spray pool and basketball court,outdoor,1,ON,Remain,0,2.0,1,0,3.2,,
0233-03-01,122,233,Vittum,Vittum #3 - High,"Between junior and senior diamonds, at about 50th and Lawler",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0233-03-02,122,233,Vittum,Vittum #3 - Low,"Between junior and senior diamonds, at about 50th and Lawler",outdoor,0,CONT,Fix/Replace LSL,0,3.8,1,0,3.8,,
0233-04-01,122,233,Vittum,1st Floor - Office - High,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,43.7,,
0233-04-02,122,233,Vittum,1st Floor - Office - Low,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,52.5,,
0233-05-01,122,233,Vittum,2nd Floor - Near Special Rec. - High,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0233-05-02,122,233,Vittum,2nd Floor - Near Special Rec. - Low,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0233-06-01,122,233,Vittum,Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,13.5,,
0234-01-01,123,234,Hale,Hale #1 - High,ON POOL DECK,outdoor,0,CONT,Fix/Replace LSL,0,4.7,1,0,4.7,,
0234-01-02,123,234,Hale,Hale #1 - Low,ON POOL DECK,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0234-03-01,123,234,Hale,Hale #3 - High,"SOUTH OF FIELDHOUSE, ON PATH",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0234-03-02,123,234,Hale,Hale #3 - Low,"SOUTH OF FIELDHOUSE, ON PATH",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0234-03-BF,123,234,Hale,Hale #3 - Bottle Filler,"SOUTH OF FIELDHOUSE, ON PATH",outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0234-04-01,123,234,Hale,Hale #4 - High,"SOUTH SIDE OF PARK, BETWEEN SOUTH DIAMONDS",outdoor,0,CONT,Remain,1,2.0,1,0,2.0,,
0234-04-02,123,234,Hale,Hale #4 - Low,"SOUTH SIDE OF PARK, BETWEEN SOUTH DIAMONDS",outdoor,0,CONT,Remain,0,2.0,1,0,2.0,,
0234-05-01,123,234,Hale,Lobby - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0234-05-BF,123,234,Hale,Lobby - BF,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0234-06-01,123,234,Hale,Near Locker Rooms,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0234-08-01,123,234,Hale,Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0235-01-01,124,235,Oakdale,Oakdale #1 - High,NORTHWEST CORNER OF FIELDHOUSE,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0235-01-02,124,235,Oakdale,Oakdale #1 - Low,NORTHWEST CORNER OF FIELDHOUSE,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0235-03-01,124,235,Oakdale,Oakdale #3,POOL DECK,outdoor,0,CONT,Fix/Replace LSL,0,,0,0,2.0,,
0235-04-01,124,235,Oakdale,Front Entrance - Bubbler,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0235-04-BF,124,235,Oakdale,Front Entrance - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0235-05-01,124,235,Oakdale,Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,4.2,1,0,9.4,,
0236-01-01,125,236,Robinson,Robinson #1 - High,NORTH OF FIELDHOUSE,outdoor,0,CONT,Fix/Replace LSL,0,,0,1,48.0,,
0236-01-02,125,236,Robinson,Robinson #1 - Middle,NORTH OF FIELDHOUSE,outdoor,0,CONT,Fix/Replace LSL,0,,0,1,62.0,,
0236-01-03,125,236,Robinson,Robinson #1 - Low,NORTH OF FIELDHOUSE,outdoor,0,CONT,Fix/Replace LSL,0,,0,1,59.4,,
0236-02-01,125,236,Robinson,Robinson #2,"SOUTH SIDE OF PARK, AT MORGAN",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,1,27.3,,
0236-03-01,125,236,Robinson,Main Lobby,,indoor,0,ON,Fix/Replace LSL,0,,0,0,2.0,,
0236-04-01,125,236,Robinson,Kitchen Sink,,indoor,0,ON,Remain,0,,0,0,2.0,,
0237-01-01,126,237,Owens,Owens #1 - High,ON 87TH AT CHAPPEL,outdoor,0,ON,Remain,1,2.0,1,0,3.3,,
0237-01-02,126,237,Owens,Owens #1 - Low,ON 87TH AT CHAPPEL,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0237-01-BF,126,237,Owens,Owens #1 - Bottle Filler,ON 87TH AT CHAPPEL,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0237-02-01,126,237,Owens,Owens #2 - High,ON PATH FROM 89TH AT CHAPPEL,outdoor,0,OFF,Fix/Replace LSL,0,,0,1,65.6,,
0237-02-02,126,237,Owens,Owens #2 - Middle,ON PATH FROM 89TH AT CHAPPEL,outdoor,0,OFF,Fix/Replace LSL,0,,0,1,59.7,,
0237-02-03,126,237,Owens,Owens #2 - Low,ON PATH FROM 89TH AT CHAPPEL,outdoor,0,OFF,Fix/Replace LSL,0,,0,1,63.6,,
0237-03-01,126,237,Owens,Fitness Area - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0237-03-02,126,237,Owens,Fitness Area - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0237-04-01,126,237,Owens,Hallway - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0237-04-02,126,237,Owens,Hallway - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0237-05-01,126,237,Owens,Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0238-01-01,127,238,Wentworth,Wentworth #1 - High,SOUTH OF LANDSCAPE YARD,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0238-01-02,127,238,Wentworth,Wentworth #1 - Dog,SOUTH OF LANDSCAPE YARD,outdoor,0,ON,Remain,0,,0,0,2.0,,
0238-01-03,127,238,Wentworth,Wentworth #1 - Low,SOUTH OF LANDSCAPE YARD,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0238-02-01,127,238,Wentworth,Wentworth #2 - High,SOUTH OF PLAYGROUND,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0238-02-02,127,238,Wentworth,Wentworth #2 - Low,SOUTH OF PLAYGROUND,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0238-02-BF,127,238,Wentworth,Wentworth #2 - BF,SOUTH OF PLAYGROUND,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0238-04-01,127,238,Wentworth,Lobby - Bubbler,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0238-04-BF,127,238,Wentworth,Lobby - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0238-05-01,127,238,Wentworth,Kitchen Sink,,indoor,0,ON,Remain,0,3.5,1,0,3.5,,
0239-01-01,128,239,Dawes,Dawes #1 - High,81ST AND DAMEN ENTRANCE,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0239-01-02,128,239,Dawes,Dawes #1 - Low,81ST AND DAMEN ENTRANCE,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0239-02-01,128,239,Dawes,Dawes #2,"AT HOYNE, SOUTH CUL-DE-SAC",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0239-03-01,128,239,Dawes,Near Office,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,3.2,,
0239-04-01,128,239,Dawes,Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0240-03-01,129,240,Rogers,Rogers #3,"On path, east of playground",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,14.8,,
0240-04-01,129,240,Rogers,Rogers #4,"On path, about Chase and Rockwell",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0241-01-01,130,241,Mather,Mather #1 - High,Playlot,outdoor,0,ON,Remain,0,,0,0,2.0,,
0241-01-02,130,241,Mather,Mather #1 - Middle,Playlot,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0241-01-03,130,241,Mather,Mather #1 - Low,Playlot,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0241-02-01,130,241,Mather,Mather #2 - High,West of california,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0241-02-02,130,241,Mather,Mather #2 - Low,West of california,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0241-02-BF,130,241,Mather,Mather #2 - Bottle Filler,West of california,outdoor,1,ON,Remain,1,,0,0,2.0,,
0241-04-01,130,241,Mather,Main Lobby,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,49.3,,
0241-05-01,130,241,Mather,Kitchen Sink,,indoor,0,OFF,Fix/Replace LSL,0,,0,0,9.5,,
0242-02-01,131,242,Hayes,Hayes #2,"WEST SIDE, AT 84TH STREET, ON PATH",outdoor,0,ON,Remain,1,,0,0,,,
0242-03-01,131,242,Hayes,Hayes #3 - High,"EAST SIDE, AT 84TH STREET, ON PATH",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
